Carlow Kilkenny,Adrienne Wallace,,1,1582
Carlow Kilkenny,Adrienne Wallace,,2,1728
Carlow Kilkenny,Adrienne Wallace,,3,1769
Carlow Kilkenny,Adrienne Wallace,,4,2342
Carlow Kilkenny,Adrienne Wallace,Excluded,5,0
Carlow Kilkenny,Adrienne Wallace,Excluded,6,0
Carlow Kilkenny,Adrienne Wallace,Excluded,7,0
Carlow Kilkenny,Adrienne Wallace,Excluded,8,0
Carlow Kilkenny,Adrienne Wallace,Excluded,9,0
Carlow Kilkenny,Adrienne Wallace,Excluded,10,0
Carlow Kilkenny,Adrienne Wallace,Excluded,11,0
Galway East,Aengus Melia,,1,489
Galway East,Aengus Melia,Excluded,2,0
Galway East,Aengus Melia,Excluded,3,0
Galway East,Aengus Melia,Excluded,4,0
Galway East,Aengus Melia,Excluded,5,0
Galway East,Aengus Melia,Excluded,6,0
Galway East,Aengus Melia,Excluded,7,0
Dublin South Central,Aengus O Snodaigh,,1,6639
Dublin South Central,Aengus O Snodaigh,,2,6690
Dublin South Central,Aengus O Snodaigh,,3,6715
Dublin South Central,Aengus O Snodaigh,,4,6734
Dublin South Central,Aengus O Snodaigh,,5,6927
Dublin South Central,Aengus O Snodaigh,,6,7061
Dublin South Central,Aengus O Snodaigh,Elected,7,9566
Dublin South Central,Aengus O Snodaigh,Elected,8,8572
Dublin South Central,Aengus O Snodaigh,Elected,9,8572
Dublin South Central,Aengus O Snodaigh,Elected,10,8572
Dublin South Central,Aengus O Snodaigh,Elected,11,8572
Cork North West,Aindrias Moynihan,,1,8924
Cork North West,Aindrias Moynihan,,2,9004
Cork North West,Aindrias Moynihan,,3,9201
Cork North West,Aindrias Moynihan,,4,9367
Cork North West,Aindrias Moynihan,,5,9678
Cork North West,Aindrias Moynihan,,6,9956
Cork North West,Aindrias Moynihan,,7,10755
Cork North West,Aindrias Moynihan,,8,11141
Cork North West,Aindrias Moynihan,Elected,9,11959
Cork North West,aine Collins Collins,,1,6237
Cork North West,aine Collins Collins,,2,6297
Cork North West,aine Collins Collins,,3,6495
Cork North West,aine Collins Collins,,4,6685
Cork North West,aine Collins Collins,,5,6944
Cork North West,aine Collins Collins,,6,7191
Cork North West,aine Collins Collins,,7,7388
Cork North West,aine Collins Collins,Excluded,8,0
Cork North West,aine Collins Collins,Excluded,9,0
Meath East,Aisling O^Neill,,1,1715
Meath East,Aisling O^Neill,,2,1740
Meath East,Aisling O^Neill,,3,1801
Meath East,Aisling O^Neill,,4,1885
Meath East,Aisling O^Neill,,5,2148
Meath East,Aisling O^Neill,,6,2300
Meath East,Aisling O^Neill,,7,2463
Meath East,Aisling O^Neill,Excluded,8,0
Meath East,Aisling O^Neill,Excluded,9,0
Cork South West,Alan Coleman,,1,4955
Cork South West,Alan Coleman,,2,5272
Cork South West,Alan Coleman,,3,5634
Cork South West,Alan Coleman,,4,6405
Cork South West,Alan Coleman,Excluded,5,0
Dublin Rathdown,Alan Daveron,,1,1055
Dublin Rathdown,Alan Daveron,Excluded,2,0
Dublin Rathdown,Alan Daveron,Excluded,3,0
Dublin Rathdown,Alan Daveron,Excluded,4,0
Dublin Rathdown,Alan Daveron,Excluded,5,0
Dublin Rathdown,Alan Daveron,Excluded,6,0
Dublin Fingal,Alan Farrell,,1,7514
Dublin Fingal,Alan Farrell,,2,7563
Dublin Fingal,Alan Farrell,,3,7627
Dublin Fingal,Alan Farrell,,4,7664
Dublin Fingal,Alan Farrell,,5,7672
Dublin Fingal,Alan Farrell,,6,8082
Dublin Fingal,Alan Farrell,,7,8244
Dublin Fingal,Alan Farrell,,8,8709
Dublin Fingal,Alan Farrell,,9,8969
Dublin Fingal,Alan Farrell,Elected,10,9965
Tipperary,Alan Kelly,,1,7746
Tipperary,Alan Kelly,,2,8209
Tipperary,Alan Kelly,,3,8387
Tipperary,Alan Kelly,,4,9456
Tipperary,Alan Kelly,,5,9958
Tipperary,Alan Kelly,,6,11067
Tipperary,Alan Kelly,Elected,7,11750
Meath West,Alan Lawes,,1,1279
Meath West,Alan Lawes,,2,1310
Meath West,Alan Lawes,,3,1380
Meath West,Alan Lawes,,4,1440
Meath West,Alan Lawes,Excluded,5,0
Meath West,Alan Lawes,Excluded,6,0
Dublin Bay South,Alan Macstiofain,,1,235
Dublin Bay South,Alan Macstiofain,Excluded,2,0
Dublin Bay South,Alan Macstiofain,Excluded,3,0
Dublin Bay South,Alan Macstiofain,Excluded,4,0
Dublin Bay South,Alan Macstiofain,Excluded,5,0
Dublin Bay South,Alan Macstiofain,Excluded,6,0
Dublin Bay South,Alan Macstiofain,Excluded,7,0
Dublin Bay South,Alan Macstiofain,Excluded,8,0
Dublin Rathdown,Alan Shatter,,1,5905
Dublin Rathdown,Alan Shatter,,2,5979
Dublin Rathdown,Alan Shatter,,3,6195
Dublin Rathdown,Alan Shatter,,4,6268
Dublin Rathdown,Alan Shatter,,5,7745
Dublin Rathdown,Alan Shatter,,6,8444
Dublin Rathdown,Alex White,,1,4048
Dublin Rathdown,Alex White,,2,4080
Dublin Rathdown,Alex White,,3,4258
Dublin Rathdown,Alex White,,4,4436
Dublin Rathdown,Alex White,Excluded,5,0
Dublin Rathdown,Alex White,Excluded,6,0
Limerick County,Alexander Storey-Cosgrave,,1,311
Limerick County,Alexander Storey-Cosgrave,,2,321
Limerick County,Alexander Storey-Cosgrave,Excluded,3,0
Limerick County,Alexander Storey-Cosgrave,Excluded,4,0
Limerick County,Alexander Storey-Cosgrave,Excluded,5,0
Limerick County,Alexander Storey-Cosgrave,Excluded,6,0
Clare,Andres Siro Hakizimana,,1,70
Clare,Andres Siro Hakizimana,Excluded,2,0
Clare,Andres Siro Hakizimana,Excluded,3,0
Clare,Andres Siro Hakizimana,Excluded,4,0
Clare,Andres Siro Hakizimana,Excluded,5,0
Clare,Andres Siro Hakizimana,Excluded,6,0
Clare,Andres Siro Hakizimana,Excluded,7,0
Clare,Andres Siro Hakizimana,Excluded,8,0
Clare,Andres Siro Hakizimana,Excluded,9,0
Clare,Andres Siro Hakizimana,Excluded,10,0
Clare,Andres Siro Hakizimana,Excluded,11,0
Clare,Andres Siro Hakizimana,Excluded,12,0
Wicklow,Andrew Doyle,,1,6045
Wicklow,Andrew Doyle,,2,6227
Wicklow,Andrew Doyle,,3,6244
Wicklow,Andrew Doyle,,4,6285
Wicklow,Andrew Doyle,,5,6424
Wicklow,Andrew Doyle,,6,6466
Wicklow,Andrew Doyle,,7,7726
Wicklow,Andrew Doyle,,8,7961
Wicklow,Andrew Doyle,,9,9652
Wicklow,Andrew Doyle,Elected,10,10394
Dublin North West,Andrew Keegan,,1,1434
Dublin North West,Andrew Keegan,,2,1603
Dublin North West,Andrew Keegan,,3,1865
Dublin North West,Andrew Keegan,,4,2067
Dublin North West,Andrew Keegan,,5,2525
Dublin North West,Andrew Keegan,Excluded,6,0
Dublin North West,Andrew Keegan,Excluded,7,0
Dublin North West,Andrew Keegan,Excluded,8,0
Dublin North West,Andrew Keegan,Excluded,9,0
Clare,Ann Norton,,1,2240
Clare,Ann Norton,,2,2321
Clare,Ann Norton,,3,2442
Clare,Ann Norton,,4,2521
Clare,Ann Norton,,5,2686
Clare,Ann Norton,,6,2982
Clare,Ann Norton,,7,3152
Clare,Ann Norton,,8,3205
Clare,Ann Norton,Excluded,9,0
Clare,Ann Norton,Excluded,10,0
Clare,Ann Norton,Excluded,11,0
Clare,Ann Norton,Excluded,12,0
Carlow Kilkenny,Ann Phelan,,1,4391
Carlow Kilkenny,Ann Phelan,,2,4396
Carlow Kilkenny,Ann Phelan,,3,4442
Carlow Kilkenny,Ann Phelan,,4,4465
Carlow Kilkenny,Ann Phelan,,5,4548
Carlow Kilkenny,Ann Phelan,,6,4740
Carlow Kilkenny,Ann Phelan,,7,5566
Carlow Kilkenny,Ann Phelan,,8,5596
Carlow Kilkenny,Ann Phelan,Excluded,9,0
Carlow Kilkenny,Ann Phelan,Excluded,10,0
Carlow Kilkenny,Ann Phelan,Excluded,11,0
Wexford,Ann Walsh,,1,1056
Wexford,Ann Walsh,,2,1064
Wexford,Ann Walsh,,3,1093
Wexford,Ann Walsh,Excluded,4,0
Wexford,Ann Walsh,Excluded,5,0
Wexford,Ann Walsh,Excluded,6,0
Wexford,Ann Walsh,Excluded,7,0
Wexford,Ann Walsh,Excluded,8,0
Wexford,Ann Walsh,Excluded,9,0
Wexford,Ann Walsh,Excluded,10,0
Wexford,Ann Walsh,Excluded,11,0
Wexford,Ann Walsh,Excluded,12,0
Wexford,Ann Walsh,Excluded,13,0
Wexford,Ann Walsh,Excluded,14,0
Wicklow,Anna Doyle,,1,539
Wicklow,Anna Doyle,,2,612
Wicklow,Anna Doyle,,3,655
Wicklow,Anna Doyle,Excluded,4,0
Wicklow,Anna Doyle,Excluded,5,0
Wicklow,Anna Doyle,Excluded,6,0
Wicklow,Anna Doyle,Excluded,7,0
Wicklow,Anna Doyle,Excluded,8,0
Wicklow,Anna Doyle,Excluded,9,0
Wicklow,Anna Doyle,Excluded,10,0
Roscommon Galway,Anne Farrell,,1,520
Roscommon Galway,Anne Farrell,,2,577
Roscommon Galway,Anne Farrell,,3,580
Roscommon Galway,Anne Farrell,,4,616
Roscommon Galway,Anne Farrell,Excluded,5,0
Roscommon Galway,Anne Farrell,Excluded,6,0
Roscommon Galway,Anne Farrell,Excluded,7,0
Roscommon Galway,Anne Farrell,Excluded,8,0
Wicklow,Anne Ferris,,1,2634
Wicklow,Anne Ferris,,2,2861
Wicklow,Anne Ferris,,3,2873
Wicklow,Anne Ferris,,4,2912
Wicklow,Anne Ferris,,5,3413
Wicklow,Anne Ferris,,6,3633
Wicklow,Anne Ferris,,7,3859
Wicklow,Anne Ferris,,8,4032
Wicklow,Anne Ferris,Excluded,9,0
Wicklow,Anne Ferris,Excluded,10,0
Galway East,Anne Rabbitte,,1,6928
Galway East,Anne Rabbitte,,2,6995
Galway East,Anne Rabbitte,,3,7566
Galway East,Anne Rabbitte,,4,7966
Galway East,Anne Rabbitte,,5,8791
Galway East,Anne Rabbitte,Elected,6,12255
Galway East,Anne Rabbitte,Elected,7,12255
Dublin South West,Anne-Marie Dermody,,1,6463
Dublin South West,Anne-Marie Dermody,,2,6467
Dublin South West,Anne-Marie Dermody,,3,6477
Dublin South West,Anne-Marie Dermody,,4,6496
Dublin South West,Anne-Marie Dermody,,5,6779
Dublin South West,Anne-Marie Dermody,,6,6889
Dublin South West,Anne-Marie Dermody,,7,6948
Dublin South West,Anne-Marie Dermody,,8,7087
Dublin South West,Anne-Marie Dermody,,9,7316
Dublin South West,Anne-Marie Dermody,,10,7337
Dublin South West,Anne-Marie Dermody,,11,7793
Dublin South West,Anne-Marie Dermody,,12,7835
Dublin South West,Anne-Marie Dermody,,13,7868
Dublin South West,Anne-Marie Dermody,,14,7911
Dublin South West,Anne-Marie Dermody,,15,9079
Dublin South West,Anne-Marie Dermody,,16,9503
Dublin Mid West,Anne-Marie McNally,,1,2633
Dublin Mid West,Anne-Marie McNally,,2,2730
Dublin Mid West,Anne-Marie McNally,,3,2747
Dublin Mid West,Anne-Marie McNally,,4,2766
Dublin Mid West,Anne-Marie McNally,,5,2773
Dublin Mid West,Anne-Marie McNally,,6,2804
Dublin Mid West,Anne-Marie McNally,,7,2867
Dublin Mid West,Anne-Marie McNally,,8,3048
Dublin Mid West,Anne-Marie McNally,,9,3235
Dublin Mid West,Anne-Marie McNally,,10,3679
Dublin Mid West,Anne-Marie McNally,,11,4460
Dublin Mid West,Anne-Marie McNally,,12,5320
Galway East,Annemarie Roche,,1,2683
Galway East,Annemarie Roche,,2,2966
Galway East,Annemarie Roche,,3,3159
Galway East,Annemarie Roche,Excluded,4,0
Galway East,Annemarie Roche,Excluded,5,0
Galway East,Annemarie Roche,Excluded,6,0
Galway East,Annemarie Roche,Excluded,7,0
Dublin Bay South,Annette Mooney,,1,1728
Dublin Bay South,Annette Mooney,,2,1819
Dublin Bay South,Annette Mooney,,3,2149
Dublin Bay South,Annette Mooney,Excluded,4,0
Dublin Bay South,Annette Mooney,Excluded,5,0
Dublin Bay South,Annette Mooney,Excluded,6,0
Dublin Bay South,Annette Mooney,Excluded,7,0
Dublin Bay South,Annette Mooney,Excluded,8,0
Louth,Anthony Connor,,1,676
Louth,Anthony Connor,Excluded,2,0
Louth,Anthony Connor,Excluded,3,0
Louth,Anthony Connor,Excluded,4,0
Louth,Anthony Connor,Excluded,5,0
Louth,Anthony Connor,Excluded,6,0
Louth,Anthony Connor,Excluded,7,0
Louth,Anthony Connor,Excluded,8,0
Louth,Anthony Connor,Excluded,9,0
Louth,Anthony Connor,Excluded,10,0
Louth,Anthony Connor,Excluded,11,0
Kildare North,Anthony Lawlor,,1,5406
Kildare North,Anthony Lawlor,,2,5490
Kildare North,Anthony Lawlor,,3,5544
Kildare North,Anthony Lawlor,,4,5572
Kildare North,Anthony Lawlor,,5,5714
Kildare North,Anthony Lawlor,,6,5767
Kildare North,Anthony Lawlor,,7,6046
Kildare North,Anthony Lawlor,,8,6213
Kildare North,Anthony Lawlor,Excluded,9,7402
Dublin Bay North,Aodhan O Riordain,,1,5675
Dublin Bay North,Aodhan O Riordain,,2,5683
Dublin Bay North,Aodhan O Riordain,,3,5701
Dublin Bay North,Aodhan O Riordain,,4,5920
Dublin Bay North,Aodhan O Riordain,,5,5932
Dublin Bay North,Aodhan O Riordain,,6,6183
Dublin Bay North,Aodhan O Riordain,,7,6201
Dublin Bay North,Aodhan O Riordain,,8,6581
Dublin Bay North,Aodhan O Riordain,,9,7057
Dublin Bay North,Aodhan O Riordain,,10,7299
Dublin Bay North,Aodhan O Riordain,,11,7320
Dublin Bay North,Aodhan O Riordain,,12,7544
Dublin Bay North,Aodhan O Riordain,,13,8547
Dublin Bay North,Aodhan O Riordain,,14,9947
Dublin Bay North,Aodhan O Riordain,,15,10329
Wexford,Aoife Byrne,,1,3164
Wexford,Aoife Byrne,,2,3181
Wexford,Aoife Byrne,,3,3252
Wexford,Aoife Byrne,,4,3292
Wexford,Aoife Byrne,,5,3357
Wexford,Aoife Byrne,,6,3462
Wexford,Aoife Byrne,,7,3513
Wexford,Aoife Byrne,,8,3585
Wexford,Aoife Byrne,Excluded,9,0
Wexford,Aoife Byrne,Excluded,10,0
Wexford,Aoife Byrne,Excluded,11,0
Wexford,Aoife Byrne,Excluded,12,0
Wexford,Aoife Byrne,Excluded,13,0
Wexford,Aoife Byrne,Excluded,14,0
Cavan Monaghan,Aoife O^Connell,,1,279
Cavan Monaghan,Aoife O^Connell,,2,282
Cavan Monaghan,Aoife O^Connell,,3,292
Cavan Monaghan,Aoife O^Connell,Excluded,4,0
Cavan Monaghan,Aoife O^Connell,Excluded,5,0
Cavan Monaghan,Aoife O^Connell,Excluded,6,0
Cavan Monaghan,Aoife O^Connell,Excluded,7,0
Cavan Monaghan,Aoife O^Connell,Excluded,8,0
Cavan Monaghan,Aoife O^Connell,Excluded,9,0
Cavan Monaghan,Aoife O^Connell,Excluded,10,0
Kerry,Arthur J. Spring,,1,4813
Kerry,Arthur J. Spring,,2,5011
Kerry,Arthur J. Spring,,3,5036
Kerry,Arthur J. Spring,,4,5067
Kerry,Arthur J. Spring,,5,5093
Kerry,Arthur J. Spring,,6,5281
Kerry,Arthur J. Spring,,7,5356
Kerry,Arthur J. Spring,,8,5601
Kerry,Arthur J. Spring,,9,5877
Kerry,Arthur J. Spring,,10,6139
Kerry,Arthur J. Spring,Excluded,11,0
Kildare North,Ashling Merriman,,1,781
Kildare North,Ashling Merriman,,2,873
Kildare North,Ashling Merriman,,3,943
Kildare North,Ashling Merriman,Excluded,4,0
Kildare North,Ashling Merriman,Excluded,5,0
Kildare North,Ashling Merriman,Excluded,6,0
Kildare North,Ashling Merriman,Excluded,7,0
Kildare North,Ashling Merriman,Excluded,8,0
Kildare North,Ashling Merriman,Excluded,9,0
Dublin Bay North,Averil Power,,1,4911
Dublin Bay North,Averil Power,,2,4934
Dublin Bay North,Averil Power,,3,5052
Dublin Bay North,Averil Power,,4,5145
Dublin Bay North,Averil Power,,5,5294
Dublin Bay North,Averil Power,,6,5529
Dublin Bay North,Averil Power,,7,5678
Dublin Bay North,Averil Power,,8,5768
Dublin Bay North,Averil Power,,9,5828
Dublin Bay North,Averil Power,,10,6237
Dublin Bay North,Averil Power,,11,6338
Dublin Bay North,Averil Power,,12,6674
Dublin Bay North,Averil Power,,13,7668
Dublin Bay North,Averil Power,Excluded,14,0
Dublin Bay North,Averil Power,Excluded,15,0
Wicklow,Avril Cronin,,1,2091
Wicklow,Avril Cronin,,2,2149
Wicklow,Avril Cronin,,3,2163
Wicklow,Avril Cronin,,4,2176
Wicklow,Avril Cronin,,5,2261
Wicklow,Avril Cronin,,6,2322
Wicklow,Avril Cronin,Excluded,7,0
Wicklow,Avril Cronin,Excluded,8,0
Wicklow,Avril Cronin,Excluded,9,0
Wicklow,Avril Cronin,Excluded,10,0
Cork East,Barbara Ahern,,1,4594
Cork East,Barbara Ahern,,2,4635
Cork East,Barbara Ahern,,3,4730
Cork East,Barbara Ahern,,4,4824
Cork East,Barbara Ahern,,5,4986
Cork East,Barbara Ahern,,6,5081
Cork East,Barbara Ahern,,7,5553
Cork East,Barbara Ahern,,8,6216
Cork East,Barbara Ahern,,9,6432
Cork East,Barbara Ahern,,10,6781
Longford Westmeath,Barbara Smyth,,1,296
Longford Westmeath,Barbara Smyth,,2,299
Longford Westmeath,Barbara Smyth,,3,308
Longford Westmeath,Barbara Smyth,,4,312
Longford Westmeath,Barbara Smyth,Excluded,5,0
Longford Westmeath,Barbara Smyth,Excluded,6,0
Longford Westmeath,Barbara Smyth,Excluded,7,0
Longford Westmeath,Barbara Smyth,Excluded,8,0
Longford Westmeath,Barbara Smyth,Excluded,9,0
Longford Westmeath,Barbara Smyth,Excluded,10,0
Longford Westmeath,Barbara Smyth,Excluded,11,0
Longford Westmeath,Barbara Smyth,Excluded,12,0
Longford Westmeath,Barbara Smyth,Excluded,13,0
Longford Westmeath,Barbara Smyth,Excluded,14,0
Longford Westmeath,Barbara Smyth,Excluded,15,0
Offaly,Barry Cowen,Elected,1,12366
Offaly,Barry Cowen,Elected,2,11009
Offaly,Barry Cowen,Elected,3,11009
Offaly,Barry Cowen,Elected,4,11009
Offaly,Barry Cowen,Elected,5,11009
Offaly,Barry Cowen,Elected,6,11009
Offaly,Barry Cowen,Elected,7,11009
Dublin Fingal,Barry Martin,,1,2412
Dublin Fingal,Barry Martin,,2,2424
Dublin Fingal,Barry Martin,,3,2694
Dublin Fingal,Barry Martin,,4,3126
Dublin Fingal,Barry Martin,,5,3404
Dublin Fingal,Barry Martin,,6,3649
Dublin Fingal,Barry Martin,,7,4298
Dublin Fingal,Barry Martin,,8,5077
Dublin Fingal,Barry Martin,Excluded,9,0
Dublin Fingal,Barry Martin,Excluded,10,0
Meath East,Ben Gilroy,,1,794
Meath East,Ben Gilroy,,2,809
Meath East,Ben Gilroy,,3,841
Meath East,Ben Gilroy,,4,876
Meath East,Ben Gilroy,,5,899
Meath East,Ben Gilroy,Excluded,6,0
Meath East,Ben Gilroy,Excluded,7,0
Meath East,Ben Gilroy,Excluded,8,0
Meath East,Ben Gilroy,Excluded,9,0
Kildare North,Bernard Durkan,,1,6147
Kildare North,Bernard Durkan,,2,6268
Kildare North,Bernard Durkan,,3,6302
Kildare North,Bernard Durkan,,4,6322
Kildare North,Bernard Durkan,,5,6472
Kildare North,Bernard Durkan,,6,6534
Kildare North,Bernard Durkan,,7,6740
Kildare North,Bernard Durkan,,8,6974
Kildare North,Bernard Durkan,Elected,9,8890
Sligo Leitrim,Bernard Sweeney,,1,129
Sligo Leitrim,Bernard Sweeney,Excluded,2,0
Sligo Leitrim,Bernard Sweeney,Excluded,3,0
Sligo Leitrim,Bernard Sweeney,Excluded,4,0
Sligo Leitrim,Bernard Sweeney,Excluded,5,0
Sligo Leitrim,Bernard Sweeney,Excluded,6,0
Sligo Leitrim,Bernard Sweeney,Excluded,7,0
Sligo Leitrim,Bernard Sweeney,Excluded,8,0
Sligo Leitrim,Bernard Sweeney,Excluded,9,0
Sligo Leitrim,Bernard Sweeney,Excluded,10,0
Sligo Leitrim,Bernard Sweeney,Excluded,11,0
Sligo Leitrim,Bernard Sweeney,Excluded,12,0
Sligo Leitrim,Bernard Sweeney,Excluded,13,0
Sligo Leitrim,Bernard Sweeney,Excluded,14,0
Sligo Leitrim,Bernard Sweeney,Excluded,15,0
Dublin North West,Bernie Hughes,,1,1120
Dublin North West,Bernie Hughes,,2,1182
Dublin North West,Bernie Hughes,,3,1346
Dublin North West,Bernie Hughes,,4,1455
Dublin North West,Bernie Hughes,Excluded,5,0
Dublin North West,Bernie Hughes,Excluded,6,0
Dublin North West,Bernie Hughes,Excluded,7,0
Dublin North West,Bernie Hughes,Excluded,8,0
Dublin North West,Bernie Hughes,Excluded,9,0
Sligo Leitrim,Bernie O^Hara,,1,1206
Sligo Leitrim,Bernie O^Hara,,2,1242
Sligo Leitrim,Bernie O^Hara,,3,1265
Sligo Leitrim,Bernie O^Hara,,4,1344
Sligo Leitrim,Bernie O^Hara,,5,1470
Sligo Leitrim,Bernie O^Hara,Excluded,6,0
Sligo Leitrim,Bernie O^Hara,Excluded,7,0
Sligo Leitrim,Bernie O^Hara,Excluded,8,0
Sligo Leitrim,Bernie O^Hara,Excluded,9,0
Sligo Leitrim,Bernie O^Hara,Excluded,10,0
Sligo Leitrim,Bernie O^Hara,Excluded,11,0
Sligo Leitrim,Bernie O^Hara,Excluded,12,0
Sligo Leitrim,Bernie O^Hara,Excluded,13,0
Sligo Leitrim,Bernie O^Hara,Excluded,14,0
Sligo Leitrim,Bernie O^Hara,Excluded,15,0
Cork North Central,Billy Kelleher,Elected,1,14286
Cork North Central,Billy Kelleher,Elected,2,10235
Cork North Central,Billy Kelleher,Elected,3,10235
Cork North Central,Billy Kelleher,Elected,4,10235
Cork North Central,Billy Kelleher,Elected,5,10235
Cork North Central,Billy Kelleher,Elected,6,10235
Cork North Central,Billy Kelleher,Elected,7,10235
Cork North Central,Billy Kelleher,Elected,8,10235
Cork North Central,Billy Kelleher,Elected,9,10235
Cork North Central,Billy Kelleher,Elected,10,10235
Cork North Central,Billy Kelleher,Elected,11,10235
Wicklow,Billy Timmins,,1,5510
Wicklow,Billy Timmins,,2,5737
Wicklow,Billy Timmins,,3,5762
Wicklow,Billy Timmins,,4,5858
Wicklow,Billy Timmins,,5,6017
Wicklow,Billy Timmins,,6,6231
Wicklow,Billy Timmins,,7,6667
Wicklow,Billy Timmins,,8,6910
Wicklow,Billy Timmins,,9,7279
Wicklow,Billy Timmins,,10,8359
Wicklow,Bob Kearns,,1,112
Wicklow,Bob Kearns,,2,120
Wicklow,Bob Kearns,Excluded,3,0
Wicklow,Bob Kearns,Excluded,4,0
Wicklow,Bob Kearns,Excluded,5,0
Wicklow,Bob Kearns,Excluded,6,0
Wicklow,Bob Kearns,Excluded,7,0
Wicklow,Bob Kearns,Excluded,8,0
Wicklow,Bob Kearns,Excluded,9,0
Wicklow,Bob Kearns,Excluded,10,0
Carlow Kilkenny,Bobby Aylward,,1,9366
Carlow Kilkenny,Bobby Aylward,,2,9375
Carlow Kilkenny,Bobby Aylward,,3,9469
Carlow Kilkenny,Bobby Aylward,,4,9491
Carlow Kilkenny,Bobby Aylward,,5,9549
Carlow Kilkenny,Bobby Aylward,,6,9803
Carlow Kilkenny,Bobby Aylward,,7,9956
Carlow Kilkenny,Bobby Aylward,,8,10030
Carlow Kilkenny,Bobby Aylward,,9,10634
Carlow Kilkenny,Bobby Aylward,,10,11077
Carlow Kilkenny,Bobby Aylward,Elected,11,11335
Kerry,Brendan Griffin,,1,9674
Kerry,Brendan Griffin,,2,10381
Kerry,Brendan Griffin,,3,10520
Kerry,Brendan Griffin,,4,10608
Kerry,Brendan Griffin,,5,10661
Kerry,Brendan Griffin,,6,10872
Kerry,Brendan Griffin,,7,10999
Kerry,Brendan Griffin,,8,11223
Kerry,Brendan Griffin,,9,11396
Kerry,Brendan Griffin,,10,12545
Kerry,Brendan Griffin,Elected,11,14050
Wexford,Brendan Howlin,,1,10574
Wexford,Brendan Howlin,,2,10635
Wexford,Brendan Howlin,,3,10731
Wexford,Brendan Howlin,,4,10907
Wexford,Brendan Howlin,,5,11140
Wexford,Brendan Howlin,,6,11200
Wexford,Brendan Howlin,,7,11311
Wexford,Brendan Howlin,,8,11769
Wexford,Brendan Howlin,Elected,9,12071
Wexford,Brendan Howlin,Elected,10,12071
Wexford,Brendan Howlin,Elected,11,12071
Wexford,Brendan Howlin,Elected,12,11944
Wexford,Brendan Howlin,Elected,13,11944
Wexford,Brendan Howlin,Elected,14,11944
Dublin Fingal,Brendan Ryan,,1,6009
Dublin Fingal,Brendan Ryan,,2,6054
Dublin Fingal,Brendan Ryan,,3,6125
Dublin Fingal,Brendan Ryan,,4,6193
Dublin Fingal,Brendan Ryan,,5,6210
Dublin Fingal,Brendan Ryan,,6,6358
Dublin Fingal,Brendan Ryan,,7,6800
Dublin Fingal,Brendan Ryan,,8,7794
Dublin Fingal,Brendan Ryan,,9,8424
Dublin Fingal,Brendan Ryan,Elected,10,9406
Cavan Monaghan,Brendan Smith,,1,8775
Cavan Monaghan,Brendan Smith,,2,8802
Cavan Monaghan,Brendan Smith,,3,8807
Cavan Monaghan,Brendan Smith,,4,8850
Cavan Monaghan,Brendan Smith,,5,8952
Cavan Monaghan,Brendan Smith,,6,9046
Cavan Monaghan,Brendan Smith,,7,9142
Cavan Monaghan,Brendan Smith,,8,10926
Cavan Monaghan,Brendan Smith,,9,11357
Cavan Monaghan,Brendan Smith,Elected,10,12120
Kildare North,Brendan Young,,1,1200
Kildare North,Brendan Young,,2,1323
Kildare North,Brendan Young,,3,1467
Kildare North,Brendan Young,,4,1737
Kildare North,Brendan Young,,5,1858
Kildare North,Brendan Young,Excluded,6,0
Kildare North,Brendan Young,Excluded,7,0
Kildare North,Brendan Young,Excluded,8,0
Kildare North,Brendan Young,Excluded,9,0
Longford Westmeath,Brian Fagan,,1,897
Longford Westmeath,Brian Fagan,,2,920
Longford Westmeath,Brian Fagan,,3,934
Longford Westmeath,Brian Fagan,,4,951
Longford Westmeath,Brian Fagan,,5,964
Longford Westmeath,Brian Fagan,,6,1022
Longford Westmeath,Brian Fagan,,7,1052
Longford Westmeath,Brian Fagan,Excluded,8,0
Longford Westmeath,Brian Fagan,Excluded,9,0
Longford Westmeath,Brian Fagan,Excluded,10,0
Longford Westmeath,Brian Fagan,Excluded,11,0
Longford Westmeath,Brian Fagan,Excluded,12,0
Longford Westmeath,Brian Fagan,Excluded,13,0
Longford Westmeath,Brian Fagan,Excluded,14,0
Longford Westmeath,Brian Fagan,Excluded,15,0
Kerry,Brian Finucane,,1,981
Kerry,Brian Finucane,,2,1046
Kerry,Brian Finucane,,3,1058
Kerry,Brian Finucane,,4,1129
Kerry,Brian Finucane,,5,1161
Kerry,Brian Finucane,,6,1169
Kerry,Brian Finucane,,7,1261
Kerry,Brian Finucane,,8,1429
Kerry,Brian Finucane,Excluded,9,0
Kerry,Brian Finucane,Excluded,10,0
Kerry,Brian Finucane,Excluded,11,0
Laois,Brian Stanley,,1,8242
Laois,Brian Stanley,,2,9562
Laois,Brian Stanley,Elected,3,10092
Dublin South Central,Brid Smith,,1,4374
Dublin South Central,Brid Smith,,2,4476
Dublin South Central,Brid Smith,,3,4527
Dublin South Central,Brid Smith,,4,4729
Dublin South Central,Brid Smith,,5,5193
Dublin South Central,Brid Smith,,6,5853
Dublin South Central,Brid Smith,,7,6208
Dublin South Central,Brid Smith,,8,6643
Dublin South Central,Brid Smith,,9,7410
Dublin South Central,Brid Smith,,10,7836
Dublin South Central,Brid Smith,Elected,11,7879
